citing_publisher,citing_year,cited_name,cited_total,bipoc
WPA,2015,Tim Peeples,1,White
WPA,2015,Tobi Jacobi,1,Asian American
WPA,2015,Todd Taylor,1,White
WPA,2015,Tom Moss,1,Asian American
WPA,2015,Tom Sura,1,Asian American
WPA,2015,Trish Roberts-Miller,1,White
WPA,2015,Veronica House,1,Asian American
WPA,2015,Vershawn A. Young,1,Asian American
WPA,2015,Vershawn Young,1,White
WPA,2015,Wallace Stevens,1,White
WPA,2015,William DeGenaro,1,Latinx
WPA,2015,William J. Carpenter,1,White
WPA,2015,Winifred Horner,1,Asian American
WPA,2015,Wolfram Schmidgen,1,Latinx
WPA,2015,Yasuko Kanno Linda Harklau,1,Latinx
WPA,2015,Yrjo Engestrom,1,White
WPA,2015,bell hooks,1,White
WPA,2015,the PortlResolution Committee.,1,Latinx
WPA,2016,Elizabeth Wardle,11,Asian American
WPA,2016,Joseph Moxley,10,Asian American
WPA,2016,Linda Adler-Kassner,10,Asian American
WPA,2016,Chris Gallagher,6,Latinx
WPA,2016,Kathleen Blake Yancy,6,Asian American
WPA,2016,Megan Titus,6,Asian American
WPA,2016,Paul Shovlin,6,Latinx
WPA,2016,Kevin Roozen,5,White
WPA,2016,Laura Saltz,5,Asian American
WPA,2016,Shirley Rose,5,White
WPA,2016,Tara Porter,5,Asian American
WPA,2016,Amy E Dayton,4,Asian American
WPA,2016,Andrea Lunsford,4,Latinx
WPA,2016,Carol Schneider,4,White
WPA,2016,Christian D. Schunn,4,Latinx
WPA,2016,Dan Berrett,4,Asian American
WPA,2016,Dara Rossman Regaignon,4,Latinx
WPA,2016,David Eubanks,4,White
WPA,2016,David Schejbal,4,White
WPA,2016,Deborah Brandt,4,White
WPA,2016,Doug Downs,4,White
WPA,2016,Ellen Schendel,4,Latinx
WPA,2016,Flannery M. Brill,4,Asian American
WPA,2016,Greg Lampe,4,Asian American
WPA,2016,Heidi Estrem.,4,Latinx
WPA,2016,Heiner Rindermann,4,White
WPA,2016,Herbert Marsh,4,Latinx
WPA,2016,Howard Lurie,4,White
WPA,2016,Jay McTighe,4,White
WPA,2016,Jennifer Heinert,4,Latinx
WPA,2016,Joe M. Moxley,4,Latinx
WPA,2016,Johann Neem,4,Latinx
WPA,2016,John Centra,4,White
WPA,2016,John Creswell,4,White
WPA,2016,John Duffy,4,White
WPA,2016,Josipa Roksa,4,Asian American
WPA,2016,Juan M. Madera,4,Latinx
WPA,2016,Julie E. Phelan,4,Asian American
WPA,2016,Julie L. Martin,4,Asian American
WPA,2016,Kathleen Blake Yancey,4,Latinx
WPA,2016,Kelley Massoni,4,Latinx
WPA,2016,Knut A. Hagrvet,4,Latinx
WPA,2016,Kristine Johnson,4,Asian American
WPA,2016,Landon Reid,4,Asian American
WPA,2016,Laura Capotosto,4,Asian American
WPA,2016,Matt Reed,4,White
WPA,2016,Michelle R. Hebl,4,White
WPA,2016,Mya Poe,4,Asian American
WPA,2016,Paul LeBlanc,4,White
WPA,2016,Paul Ramsden,4,White
WPA,2016,Peggy O’Neill,4,Latinx
WPA,2016,Ray Land.,4,Latinx
WPA,2016,Richard Freishtat,4,White
WPA,2016,Robert F. Ahlering,4,White
WPA,2016,Ryan Skinnell,4,Latinx
WPA,2016,Scott Warnock,4,Latinx
WPA,2016,Staci Maree Perryman-Clark,4,Asian American
WPA,2016,Stephanie Codos,4,Latinx
WPA,2016,Steven Gump,4,White
WPA,2016,Susan Basow,4,Asian American
WPA,2016,W Hansen,4,White
WPA,2016,Amy Ferdinandt Stolley,3,White
WPA,2016,Asao Inoue,3,White
WPA,2016,Beth Hewett,3,Asian American
WPA,2016,Bruce Horner,3,Asian American
WPA,2016,Catherine Latterell,3,Asian American
WPA,2016,Cheryl Geisler,3,Latinx
WPA,2016,Connie Kendall,3,Latinx
WPA,2016,Cynthia Selfe,3,White
WPA,2016,Jay Dolmage,3,White
WPA,2016,Johanna Brown,3,Asian American
WPA,2016,Jonikka Charlton,3,Asian American
WPA,2016,Joyce Inman,3,Asian American
WPA,2016,Kathleen J. Ryan,3,White
WPA,2016,Keith Rhodes,3,White
WPA,2016,Megan McIntyre,3,White
WPA,2016,Megan Schoen,3,Latinx
WPA,2016,Michael Mattison,3,Asian American
WPA,2016,Michelle Kells,3,Asian American
WPA,2016,Norbert Elliot,3,White
WPA,2016,Richard Haswell,3,Latinx
WPA,2016,Sally Ebest,3,Latinx
WPA,2016,Stacy Hartlage Taylor,3,Latinx
WPA,2016,Tarez Samra Graban,3,Asian American
WPA,2016,Timothy Barnett,3,White
WPA,2016,W. J. Williamson,3,Asian American
WPA,2016,Amy L. Housley Gaffney,2,Latinx
WPA,2016,Anna Warnsby,2,White
WPA,2016,Asko Kauppinen.,2,Asian American
WPA,2016,Audrey Elliot.,2,Asian American
WPA,2016,Austin Jackson,2,Asian American
WPA,2016,Ben Casselman,2,Asian American
WPA,2016,Beth Godbee,2,White
WPA,2016,Brandt Williams,2,White
WPA,2016,Brij Mohan,2,Latinx
WPA,2016,Carmen Kynard,2,Asian American
WPA,2016,Carol M. Myford,2,White
WPA,2016,Chandra Mohanty,2,Asian American
WPA,2016,Cheryl Harris,2,White
WPA,2016,Chin-Chung Tsai.,2,White
WPA,2016,Chris Anson,2,White
WPA,2016,Christian Schunn,2,White
WPA,2016,Chun-Yi Lee,2,Latinx
WPA,2016,Cynthia L. Selfe,2,Latinx
WPA,2016,Damian Finnegan,2,White
WPA,2016,Daniel Fisher,2,Asian American
WPA,2016,Daniel Solorzano,2,Asian American
WPA,2016,David Boud,2,Latinx
WPA,2016,David E. Kirkland,2,White
WPA,2016,David R. Russell,2,Asian American
WPA,2016,Deanna P. Dannels,2,White
WPA,2016,Deborah Minter,2,White
WPA,2016,Djuddah Leijen,2,Asian American
WPA,2016,Dolores DelgadoBernal,2,White
WPA,2016,Dorothy Smith,2,White
WPA,2016,Douglas Magin,2,Latinx
WPA,2016,Drew DeSilver,2,Latinx
WPA,2016,Duane Roen,2,White
WPA,2016,E. Shelley Reid,2,White
WPA,2016,Elaine F. Smith,2,Latinx
WPA,2016,Elena G. Garcia,2,Asian American
WPA,2016,Erin Golden,2,Latinx
WPA,2016,Fabian Homberg,2,Asian American
WPA,2016,Fritz Strack,2,Latinx
WPA,2016,Gary Weilbacher,2,Asian American
WPA,2016,Geneva Gay,2,White
WPA,2016,George Lipsitz,2,Asian American
WPA,2016,Heidi Estrem,2,Asian American
WPA,2016,Howard Winant,2,Latinx
WPA,2016,Ian Swanson,2,Latinx
WPA,2016,Ira Shor,2,White
WPA,2016,Jan Herrington.,2,Latinx
WPA,2016,Jeff Guo,2,White
WPA,2016,Jenni Parker,2,Asian American
WPA,2016,Jeremy Kilpatrick,2,Asian American
WPA,2016,Jia Li,2,White
WPA,2016,Jingfang Liu,2,Asian American
WPA,2016,"John Aloysius Cogan, Jr.",2,White
WPA,2016,Jonathan Alexander,2,Asian American
WPA,2016,Joseph M. Moxley,2,Latinx
WPA,2016,Juan Guerra,2,White
WPA,2016,Judy Goldfinch.,2,Latinx
WPA,2016,K.J. Peters,2,White
WPA,2016,Karim Sadeghi,2,White
WPA,2016,Katie Manthey,2,White
WPA,2016,Keith Topping,2,Latinx
WPA,2016,Kent Smith,2,White
WPA,2016,Kevin Eric DePew,2,White
WPA,2016,Kyle D. Stedman,2,Asian American
WPA,2016,Lan Li,2,Asian American
WPA,2016,Liu Xiongyi,2,White
WPA,2016,Margaret Price,2,White
WPA,2016,Martin Carnoy,2,Latinx
WPA,2016,Melissa Korn,2,White
WPA,2016,Natasha N. Croom,2,Latinx
WPA,2016,Neil Simpkins,2,Latinx
WPA,2016,Pamela Flash,2,White
WPA,2016,Pengzhu Zhang,2,Latinx
WPA,2016,Philip L. Vasquez,2,Latinx
WPA,2016,Richard J. Shavelson,2,White
WPA,2016,Richard Tucker,2,Asian American
WPA,2016,Rick Ginsberg,2,Latinx
WPA,2016,Russell J. Clark,2,White
WPA,2016,Scott Jaschik,2,Asian American
WPA,2016,Sharon Crowley,2,White
WPA,2016,Shasha Deng,2,White
WPA,2016,Sidney Dobrin,2,White
WPA,2016,Soo Hyon Kim,2,Asian American
WPA,2016,Stacey L. Kite.,2,White
WPA,2016,Stephanie Kerschbaum,2,Latinx
WPA,2016,Susan McLeod,2,White
WPA,2016,Susanmarie Harrington,2,Asian American
WPA,2016,Tabitha M. Bailey,2,Asian American
WPA,2016,Taylor Joy Mitchell,2,Asian American
WPA,2016,Terrance Tucker,2,Latinx
WPA,2016,Thomas Ferrel,2,Asian American
WPA,2016,Thomas Mussweiler,2,White
WPA,2016,Tim Davies,2,Asian American
WPA,2016,Tingling Rachel Chung,2,White
WPA,2016,"Tito G. Nurudeen, Jr.",2,Asian American
WPA,2016,Trixie Smith.,2,Asian American
WPA,2016,Veshawn Young,2,Latinx
WPA,2016,Victor Villanueva,2,Asian American
WPA,2016,Wendy Baker.,2,Asian American
WPA,2016,William H. Schmidt,2,Latinx
WPA,2016,William R. King,2,White
WPA,2016,Yuchun Zhou,2,Latinx
WPA,2016,Zak Lancaster,2,Asian American
WPA,2016,bell hooks,2,White
WPA,2016,Adam Banks,1,Asian American
WPA,2016,Adam Nagourney,1,Asian American
WPA,2016,Aimi Hamraie,1,White
WPA,2016,Alan D. Smith,1,Latinx
WPA,2016,Alex Freeman,1,Asian American
WPA,2016,Alex McLeon,1,White
WPA,2016,Alison Head,1,Asian American
WPA,2016,Alton L. Becker,1,White
WPA,2016,Alyee Mhllets,1,Asian American
WPA,2016,Alyinth Bowen,1,White
WPA,2016,Ambrose Manning,1,Latinx
WPA,2016,Amy Devitt,1,White
WPA,2016,Amy Vidali,1,Latinx
WPA,2016,Amy Zenger,1,Asian American
WPA,2016,Ana-Paula Correia,1,White
WPA,2016,Andrew,1,White
WPA,2016,Andrew Bourelle,1,Latinx
WPA,2016,Andrew' Bourelle,1,Asian American
WPA,2016,Anis Bawarshi,1,Latinx
WPA,2016,Ann Keating,1,White
WPA,2016,Anna Knutson,1,Asian American
WPA,2016,Anne Beaufort,1,Asian American
WPA,2016,AnneFrances Wysocki,1,Asian American
WPA,2016,Anthony J. Michel,1,Asian American
WPA,2016,Aparna Sinha,1,White
WPA,2016,Asao B.Inoue,1,Latinx
WPA,2016,Barbara D’Angelo.,1,Latinx
WPA,2016,Barbara Means,1,Asian American
WPA,2016,Barney Glaser,1,Asian American
WPA,2016,Barry M. Maid,1,Latinx
WPA,2016,Ben Cassleman,1,Latinx
WPA,2016,Benedict Anderson,1,Asian American
WPA,2016,Beth Brunk-Chavez,1,Asian American
WPA,2016,Bill Smith,1,Asian American
WPA,2016,Bourelle,1,White
WPA,2016,Brandon Fralix,1,White
WPA,2016,Brenda Brueggemann,1,White
WPA,2016,Brenda J. Brueggemann,1,Asian American
WPA,2016,Brian Huot,1,Asian American
WPA,2016,Bump Halbritter,1,White
WPA,2016,Caroline WolfHarlow,1,Asian American
WPA,2016,Carolyn Miller,1,White
WPA,2016,Carrie Leverenz,1,White
WPA,2016,Catherine Fox,1,Asian American
WPA,2016,Catherine Myser,1,Latinx
WPA,2016,Catherine Prendergast,1,Asian American
WPA,2016,Catherine Rickelman,1,Asian American
WPA,2016,Chan,1,White
WPA,2016,Charles Paine,1,Asian American
WPA,2016,Cheryl Ball,1,White
WPA,2016,Chris Thaiss,1,Asian American
WPA,2016,Christa Ehmann,1,Asian American
WPA,2016,Christa Ehmann Powers,1,White
WPA,2016,Christian I. Weisser,1,Latinx
WPA,2016,Christiane Donahue,1,Latinx
WPA,2016,Christine Hult,1,Latinx
WPA,2016,Cindy Moore,1,Asian American
WPA,2016,Claire Lauer,1,Asian American
WPA,2016,Claire McGuinness,1,White
WPA,2016,Clyde Moneyhun,1,Latinx
WPA,2016,Connie Cassarino,1,Latinx
WPA,2016,Cyndi Boertje,1,Asian American
WPA,2016,Cynthia Lewiecki-Wilson,1,Asian American
WPA,2016,Damon Williams,1,Latinx
WPA,2016,Dan Melzer,1,Latinx
WPA,2016,Darsie Bowden,1,Latinx
WPA,2016,David Bartholomae,1,Latinx
WPA,2016,David Fisher,1,Asian American
WPA,2016,David Lloyd,1,White
WPA,2016,David P. Synowka,1,Latinx
WPA,2016,David S Martins,1,Asian American
WPA,2016,Deany Cheramie,1,Latinx
WPA,2016,Deborah H. Holdstein,1,White
WPA,2016,Diana Ashe,1,Latinx
WPA,2016,Dirk Schneckenberg,1,Latinx
WPA,2016,Donald Murray,1,White
WPA,2016,Donaldo Macedo,1,White
WPA,2016,Donna Strickland,1,White
WPA,2016,Douglas Hesse,1,White
WPA,2016,Dànielle Nicole DeVoss,1,Latinx
WPA,2016,Ebony Breaux,1,Asian American
WPA,2016,Eduardo Bonilla-Silva,1,White
WPA,2016,Edward M. White,1,Latinx
WPA,2016,Edward White,1,White
WPA,2016,Eileen Schell,1,White
WPA,2016,Elizabeth Brewer,1,Latinx
WPA,2016,Elizabeth McMahon,1,Latinx
WPA,2016,Elizabeth Stacey,1,White
WPA,2016,Elizabeth Townsend,1,Latinx
WPA,2016,Elizabeth Vincelette,1,Asian American
WPA,2016,Elizabeth Wardle.,1,Asian American
WPA,2016,Emilee Howland-Davis,1,White
WPA,2016,Francis Christensen,1,White
WPA,2016,Franny Howes,1,Asian American
WPA,2016,Fred Kemp,1,Asian American
WPA,2016,Gabrielle Fales,1,White
WPA,2016,Genevieve GardadeMueller,1,White
WPA,2016,George Bergman,1,Asian American
WPA,2016,Gerd Brauer,1,White
WPA,2016,Greg A. Giberson,1,Asian American
WPA,2016,Gregory R. Glau,1,Asian American
WPA,2016,Gregory Teets.,1,Asian American
WPA,2016,Hailey E. Sheets,1,Latinx
WPA,2016,Harold Rosen,1,White
WPA,2016,Heidi A McKee,1,Asian American
WPA,2016,Hillary Molloy,1,Latinx
WPA,2016,Hope Yen,1,Latinx
WPA,2016,Irv Peckham,1,Asian American
WPA,2016,Irvin Peckham,1,White
WPA,2016,Isaac West,1,Asian American
WPA,2016,Jackie GrutschMcKinney,1,Latinx
WPA,2016,Jacqueline Rhodes,1,White
WPA,2016,James R. Heiman,1,White
WPA,2016,James Vopat,1,White
WPA,2016,Janet Emig,1,Asian American
WPA,2016,Jasper Holmes,1,White
WPA,2016,Jean C. Williams,1,White
WPA,2016,Jeanne Gunner,1,Asian American
WPA,2016,Jeff Rice,1,White
WPA,2016,Jeff Seaman,1,White
WPA,2016,Jennifer M. Ortman,1,Latinx
WPA,2016,Jim Ridolfo,1,Asian American
WPA,2016,Jo Allen,1,Asian American
WPA,2016,Jo Ann Dadisman,1,Asian American
WPA,2016,Jody Shipka,1,Asian American
WPA,2016,John A. Powell,1,White
WPA,2016,John Isbister,1,White
WPA,2016,John R. Hayes,1,White
WPA,2016,John Swales,1,White
WPA,2016,John Trimbur,1,Latinx
WPA,2016,John Watson,1,White
WPA,2016,John Willoughby,1,Asian American
WPA,2016,Jon Westling,1,Latinx
WPA,2016,Joseph Bizup,1,White
WPA,2016,Joseph Williams,1,Asian American
WPA,2016,Julie Drew,1,Latinx
WPA,2016,Juliet Corbin,1,Latinx
WPA,2016,Kara Malenfant-IL,1,White
WPA,2016,Kara Taczak,1,Latinx
WPA,2016,Kathleen Blake Yancey.,1,White
WPA,2016,Kathleen Klompien,1,Asian American
WPA,2016,Kathleen Ryan,1,White
WPA,2016,Keith Gibson,1,White
WPA,2016,Kelly Diamond,1,Asian American
WPA,2016,Kelly Ritter,1,Latinx
WPA,2016,Ken Macrorie,1,Latinx
WPA,2016,Ken Surendran,1,Asian American
WPA,2016,Kenneth Hyland,1,White
WPA,2016,Kenneth L. Pike,1,Latinx
WPA,2016,Kent Beck,1,Asian American
WPA,2016,Kevin DePew,1,Latinx
WPA,2016,Kevin Keebler,1,Asian American
WPA,2016,Kristine Blair,1,White
WPA,2016,Laura Greenfield,1,Latinx
WPA,2016,Laura Saunders,1,Latinx
WPA,2016,Lauri Grace,1,Latinx
WPA,2016,Laurie G Kirszner,1,Asian American
WPA,2016,Lee-Ann Breuch,1,Asian American
WPA,2016,Leslie Olsen,1,White
WPA,2016,Lester Faigley,1,White
WPA,2016,Liane Robertson,1,White
WPA,2016,Linda K. Shamoon,1,Asian American
WPA,2016,Linda R. Tropp,1,Asian American
WPA,2016,Lisa Brewer,1,Latinx
WPA,2016,Lisa Ganobscik-Williams,1,White
WPA,2016,Lisa Meloncon,1,White
WPA,2016,Lisa Zimmerelli,1,White
WPA,2016,Louise Phelps,1,White
WPA,2016,Lydia Brown,1,Asian American
WPA,2016,Lynn Bloom,1,White
WPA,2016,M J Hall,1,Latinx
WPA,2016,Manning Marable,1,White
WPA,2016,Marcia Belcheir,1,White
WPA,2016,Marcia Curtis,1,Asian American
WPA,2016,Margaret Lowry,1,Latinx
WPA,2016,Marilyn Cooper,1,Asian American
WPA,2016,Marilyn Frye,1,Asian American
WPA,2016,Marilyn Sternglass,1,Latinx
WPA,2016,Mark Davies,1,Latinx
WPA,2016,Mark Shadle,1,Latinx
WPA,2016,Mark Wiley,1,White
WPA,2016,Marlene Scardamalia,1,Asian American
WPA,2016,Matthias Marschall,1,Latinx
WPA,2016,Megan Boudreaux.,1,Asian American
WPA,2016,Mehdi Riazi,1,White
WPA,2016,Melanie Yergeau,1,Asian American
WPA,2016,Melissa Nicolas.,1,Latinx
WPA,2016,Michael Callaway,1,White
WPA,2016,Michael D. Shear.,1,Asian American
WPA,2016,Michael J. Salvo,1,White
WPA,2016,Michelle Alexander,1,Latinx
WPA,2016,Michelle HallKells,1,Latinx
WPA,2016,Mingyu Feng,1,Latinx
WPA,2016,Minnie Pratt,1,White
WPA,2016,Nancy Martin,1,Latinx
WPA,2016,Nancy Sommers,1,Latinx
WPA,2016,Natalie Kubasek,1,White
WPA,2016,Nathalie Singh-Corcoran,1,Asian American
WPA,2016,Nedra Reynolds,1,White
WPA,2016,New London Group.,1,Asian American
WPA,2016,Nicholas N Behm,1,Latinx
WPA,2016,Nicole A. Williams,1,Latinx
WPA,2016,Nigel Healey,1,Asian American
WPA,2016,Pamela Takayoshi,1,Asian American
WPA,2016,Patricia Bizzell,1,Latinx
WPA,2016,Patricia L. Ericsson,1,Latinx
WPA,2016,Patricia Webb Peterson,1,Latinx
WPA,2016,Paul D. Umbach,1,Asian American
WPA,2016,Paul Fain,1,Asian American
WPA,2016,Paula Carlino,1,Asian American
WPA,2016,Paula Wasley,1,Latinx
WPA,2016,Peggy O ’Neill,1,Asian American
WPA,2016,Peter Blanck,1,White
WPA,2016,Phillip Atiba Goff,1,Asian American
WPA,2016,Poonam Kumar,1,White
WPA,2016,Rebecca Ingalls,1,Asian American
WPA,2016,Rebecca Moore Howard,1,Latinx
WPA,2016,Rich Rice,1,White
WPA,2016,Richard Brookhiser,1,Latinx
WPA,2016,Richard Fry,1,Latinx
WPA,2016,Richard Straub,1,Latinx
WPA,2016,Rita Malencyzk,1,White
WPA,2016,Rita Malenczyk,1,White
WPA,2016,Robert A. Schwegler,1,Latinx
WPA,2016,Robert Moore,1,Latinx
WPA,2016,Robert Morse,1,Asian American
WPA,2016,Roberta Kjesrud,1,Latinx
WPA,2016,Robin Chait,1,Latinx
WPA,2016,RoseMary Wentling,1,Latinx
WPA,2016,Rosina Lippi-Green,1,White
WPA,2016,Ross Chambers,1,White
WPA,2016,Roxana Moreno,1,White
WPA,2016,Ruth Colker,1,Latinx
WPA,2016,Ruth Fischer,1,Asian American
WPA,2016,Ruth Frankenberg,1,Latinx
WPA,2016,Ruth Spack,1,White
WPA,2016,Saladin Ambar,1,Latinx
WPA,2016,Sally Maitlis,1,Asian American
WPA,2016,Samantha Adams Becker,1,Asian American
WPA,2016,Sami Schalk,1,Asian American
WPA,2016,Sandra Harding,1,Latinx
WPA,2016,Sandra Jamieson,1,Asian American
WPA,2016,Scott Warnock.,1,Latinx
WPA,2016,Seth Kahn,1,Latinx
WPA,2016,Shane Borrowman,1,Asian American
WPA,2016,Shaun Harper,1,Latinx
WPA,2016,Shelley Bradfield,1,Latinx
WPA,2016,Sherry Rankins-Robertson,1,Latinx
WPA,2016,Sherry Wynn Perdue,1,White
WPA,2016,Sid Dobrin,1,White
WPA,2016,Sidney I. Dobrin,1,Asian American
WPA,2016,Staci Perryman-Clark,1,Asian American
WPA,2016,Stephanie Spong,1,White
WPA,2016,Stephen R. Mandell,1,White
WPA,2016,Steve Sherwood,1,Asian American
WPA,2016,Steven Corbett,1,White
WPA,2016,Summer Smith,1,Asian American
WPA,2016,Suresh Canagarajah,1,White
WPA,2016,Susan Miller,1,Asian American
WPA,2016,Susan Miller-Cochran,1,Asian American
WPA,2016,Sushil K. Oswal,1,Latinx
WPA,2016,Sushil Oswal,1,Asian American
WPA,2016,Tanya Titchkosky,1,White
WPA,2016,Tara Wildhagen,1,White
WPA,2016,Teresa Grettano,1,Asian American
WPA,2016,Terese Thonus,1,White
WPA,2016,Thomas A. Moriarty,1,Asian American
WPA,2016,Thomas Batt,1,Latinx
WPA,2016,Thomas West,1,Asian American
WPA,2016,Tiffany Bourelle,1,Latinx
WPA,2016,Timothy Pratt,1,Latinx
WPA,2016,Tony Burgess,1,White
WPA,2016,Tony Scott,1,Asian American
WPA,2016,Tracy Ann Morse,1,White
WPA,2016,V.N Volosinov,1,Latinx
WPA,2016,Victoria Estrada,1,White
WPA,2016,W. Bradley,1,Asian American
WPA,2016,W. Webster Newbold,1,Latinx
WPA,2016,Walter Mignolo,1,White
WPA,2016,Warner Taylor,1,Latinx
WPA,2016,Wilhelmina Savenye,1,Latinx
WPA,2016,William Frey,1,White
WPA,2016,William M. Morgan,1,White
WPA,2016,editors,1,White
WPA,2016,lyse Angel,1,Latinx
WPA,2016,nan MalcolmX,1,Asian American
WPA,2017,Jay Dolmage,16,Asian American
WPA,2017,Beth Hewett,15,Asian American
WPA,2017,Margaret Price,15,White
WPA,2017,Norbert Elliot,15,Latinx
WPA,2017,Brian Huot,11,Asian American
WPA,2017,Staci Perryman-Clark,10,Asian American
WPA,2017,Cynthia Lewiecki-Wilson,9,White
WPA,2017,Sushil Oswal,9,White
WPA,2017,Vershawn Young,9,Asian American
WPA,2017,Asao Inoue,8,Asian American
WPA,2017,John Trimbur,8,White
WPA,2017,Kevin Eric DePew,8,White
WPA,2017,Stephanie Kerschbaum,8,White
WPA,2017,Susan Miller-Cochran,8,Asian American
WPA,2017,Vicki L. Plano Clark,8,Latinx
WPA,2017,Amy Vidali,7,Asian American
WPA,2017,Irvin Peckham,7,Asian American
WPA,2017,Jacqueline Jones Royster,7,Latinx
WPA,2017,Krista Ratcliffe,7,White
WPA,2017,Carmen Kynard,6,Latinx
WPA,2017,Chris Gallagher,6,Asian American
WPA,2017,Doug Brent,6,Asian American
WPA,2017,Fernando Sanchez,6,Latinx
WPA,2017,Karen Kopelson,6,White
WPA,2017,Laura Micciche,6,Asian American
WPA,2017,Lisa Meloncon,6,Latinx
WPA,2017,Randall McClure,6,White
WPA,2017,Andrew Klobucar,5,Latinx
WPA,2017,Austin Jackson,5,Latinx
WPA,2017,Carol Rutz,5,Latinx
WPA,2017,Catherine Prendergast,5,Asian American
WPA,2017,Cynthia L. Selfe,5,Latinx
WPA,2017,Deanna Dannels,5,Asian American
WPA,2017,Elaine Richardson,5,Latinx
WPA,2017,Elizabeth Brewer,5,White
WPA,2017,Heidi Estrem,5,Latinx
WPA,2017,Juan Guerra,5,White
WPA,2017,Min-Zhan Lu,5,Asian American
WPA,2017,Sharon James McGee,5,White
WPA,2017,Victor Villanueva,5,White
WPA,2017,Alex Rudniy,4,Asian American
WPA,2017,Andrew Bourcllc,4,Latinx
WPA,2017,Anna V. Knutson,4,White
WPA,2017,Anne Beaufort,4,Asian American
WPA,2017,Anselm L. Strauss,4,Latinx
WPA,2017,Barbara Walvoord,4,Asian American
WPA,2017,Bruce Horner,4,Asian American
WPA,2017,Charles Bazerman,4,Asian American
WPA,2017,Charles Paine,4,White
WPA,2017,Dan Melzer,4,Latinx
WPA,2017,David Kirkland,4,White
WPA,2017,Duane Rocn,4,White
WPA,2017,Edna L. Hussey,4,Asian American
WPA,2017,Edward White,4,Latinx
WPA,2017,Eve W. Stoddard,4,White
WPA,2017,Gloria Anzaldua,4,White
WPA,2017,Irving Seidman,4,White
WPA,2017,Jeff Rice,4,Asian American
WPA,2017,Jeffrey Wooldridge,4,White
WPA,2017,Jessica Restaino,4,Latinx
WPA,2017,Jo Ann Vogt,4,White
WPA,2017,John Bean,4,White
WPA,2017,John Dewey,4,White
WPA,2017,John Swales,4,White
WPA,2017,Julia Thomas,4,White
WPA,2017,Kim Lovejoy,4,Asian American
WPA,2017,Kristine Hansen,4,Asian American
WPA,2017,Leah Zuidema,4,Asian American
WPA,2017,Linda Adler-Kassner,4,White
WPA,2017,Marc Bousquet,4,Asian American
WPA,2017,Martha D. Patton,4,Asian American
WPA,2017,Martha Patton,4,Latinx
WPA,2017,Michael Carter,4,Asian American
WPA,2017,Michael Patton,4,White
WPA,2017,Monica Stitt-Bergh,4,Latinx
WPA,2017,Paul Matsuda,4,Asian American
WPA,2017,Perry Deess,4,White
WPA,2017,Peter Elbow,4,White
WPA,2017,Regina Collins,4,Latinx
WPA,2017,Rosina Lippi-Green,4,White
WPA,2017,Sharan Merriam,4,White
WPA,2017,Sharia Sava,4,Asian American
WPA,2017,Sherry Rankins-Robertson,4,Asian American
WPA,2017,Staci Pcrryman-Clark,4,Latinx
WPA,2017,Stephanie Spong,4,Asian American
WPA,2017,Suresh Canagarajah,4,Latinx
WPA,2017,Ted Lardner,4,White
WPA,2017,Tiffany Bourcllc,4,White
WPA,2017,Wendy Sirachan,4,White
WPA,2017,William Condon,4,White
WPA,2017,nan Rankins-Robertson,4,Latinx
WPA,2017,Ann Berthoff,3,Latinx
WPA,2017,Bethany Davila,3,Asian American
WPA,2017,Brenda Brueggemann,3,Asian American
WPA,2017,Brenda Jo Brueggemann,3,White
WPA,2017,Dana L. Driscoll,3,White
WPA,2017,Danielle Nielsen,3,Asian American
WPA,2017,Deborah Brandt,3,Asian American
WPA,2017,Dylan Dryer,3,White
WPA,2017,E. Reid,3,Asian American
WPA,2017,E. Shelley Reid,3,Asian American
WPA,2017,Edward Haertel,3,Asian American
WPA,2017,Elizabeth Wardle,3,White
WPA,2017,Franny Howes,3,White
WPA,2017,Gary Rhoades,3,White
WPA,2017,Irwin Weiser,3,Asian American
WPA,2017,Jessie Moore,3,Latinx
WPA,2017,Kara Taczak,3,White
WPA,2017,Keith Gilyard,3,Asian American
WPA,2017,Lynn Worsham,3,White
WPA,2017,Michael J. Salvo,3,Asian American
WPA,2017,Morgan Sousa,3,White
WPA,2017,Ron Mace,3,Latinx
WPA,2017,Sally Ebest,3,Latinx
WPA,2017,Shannon Walters,3,White
WPA,2017,Sibylle Gruber,3,Latinx
WPA,2017,Sidney Dobrin,3,White
WPA,2017,Stephen Parks,3,White
WPA,2017,Sushil K. Oswal,3,White
WPA,2017,Tobin Siebers,3,Latinx
WPA,2017,Adam Lowe,2,White
WPA,2017,Aja Martinez,2,White
WPA,2017,Alexandra Sartor,2,Latinx
WPA,2017,Alice Horning,2,Latinx
WPA,2017,Alison Head,2,Asian American
WPA,2017,Amy E. Robillard.,2,White
WPA,2017,Amy Ferdinandt Stolley,2,Asian American
WPA,2017,Andre A. Rupp,2,White
WPA,2017,Andre Freire,2,Latinx
WPA,2017,Anis Bawarshi,2,Latinx
WPA,2017,Ann L. Brown,2,Asian American
WPA,2017,Ann Schroeder,2,White
WPA,2017,Anna DelaMerced,2,White
WPA,2017,Anne Coon,2,Asian American
WPA,2017,Antonio Damasio,2,White
WPA,2017,Audrey Amrein-Beardsley,2,Latinx
WPA,2017,Barbara Fister,2,Latinx
WPA,2017,Benjamin Johnson,2,Asian American
WPA,2017,Bernard Phelan,2,Asian American
